generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W020C213458,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:33","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W02180C213459,"Thakurli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1150,313,314,28,"28-01-2017 11:34","Badly maintained Thakurli station","Thakurli Station Rd, Thakurli, Chole Gaon, Dombivli, Maharashtra 421201"
W020C213460,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:35","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W02180C213461,"Thakurli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1150,313,314,28,"28-01-2017 11:35","Badly maintained Thakurli station","Thakurli Station Rd, Thakurli, Chole Gaon, Dombivli, Maharashtra 421201"
W0270C213462,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:36","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W0210C213463,"Masjid Bunder railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,956,313,314,28,"28-01-2017 11:37","Badly maintained Masjid Bunder station","A Gandhi Marg, Vadgadi, Masjid Bandar West, Masjid Bandar, Mumbai, Maharashtra 400003"
W0270C213464,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:37","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W0270C213465,"Lower Parel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"28-01-2017 11:38","Badly maintained Lower Parel station","Mahadev Palav Marg, Lower Parel, Mumbai, Maharashtra 400013"
W040C213466,"Andheri railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,938,313,314,28,"28-01-2017 11:38","Badly maintained Andheri station","Railway Colony, Andheri East, Andheri, Maharashtra 400047"
W04560C213467,"Kalwa railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,1639,313,314,28,"28-01-2017 11:39","Badly maintained Kalwa station","Station Rd, Slum Area, Kharegaon, Kalwa, Thane, Maharashtra 400605"
W02180C213468,"Thakurli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1150,313,314,28,"28-01-2017 11:40","Badly maintained Thakurli station","Thakurli Station Rd, Thakurli, Chole Gaon, Dombivli, Maharashtra 421201"
W0200C213469,"Charni Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,957,313,314,28,"28-01-2017 11:40","Badly maintained Charni Road station","Kranti Nagar, Mangal Wadi, Girgaon, Mumbai, Maharashtra 400004"
W000C213470,"Chunabhatti railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"28-01-2017 11:41","Badly maintained Chunabhatti station","Station Rd, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022"
W020C213471,"Churchgate railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,958,313,314,28,"28-01-2017 11:42","Badly maintained Churchgate station","Maharshi Karve Rd, Churchgate, Mumbai, Maharashtra 400020"
W0260C213472,"Sewri railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,952,313,314,28,"28-01-2017 11:42","Badly maintained Sewri station","Comed Rambhau Dev Ji Patil Rd, Gandhi Nagar, Sewri, Mumbai, Maharashtra 400015"
W0220C213473,"Byculla railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,955,313,314,28,"28-01-2017 11:44","Badly maintained Byculla station","Byculla West, Mazgaon, Mumbai, Maharashtra 400010"
W0160C213474,"Tilak Nagar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,946,313,314,28,"28-01-2017 11:44","Badly maintained Tilak Nagar station","Tilak Nagar Railway Station, Tilak Nagar, Chembur East, Mumbai, Maharashtra 400089"
